text,label
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @ProjectLincoln: COVID-19 infections

South Korea: 26,000
United States: 9,100,000",1
"RT @LillieeWalshh: COVID-19 Update.
Please Read ❤
If anyone is struggling and needs someone to talk to, I am only a message away.
Please do…",1
"RT @commondreams: ""Trump lives in the America of choice and privilege. He is cavalier with his Covid-19 diagnosis and in exposing others be…",1
"RT @BernieSanders: Lies, lies and more lies. More COVID-19 cases reported yesterday than ever, and Trump says we are ""rounding the corner.""…",1
"I expected to have fewer trick-or-treaters but I wasn't expecting ZERO! We usually have a ton.

The Dem's COVID-mania killed Halloween this year ☹️",1
"TE ODIO COVID-19.

Qué partido hermoso nos estamos perdiendo en El Campín.",1
"RT @memoryboys_puro: 【重要なお知らせ】
「MEMORY BOYS～想い出を売る店～」は、
国内外での新型コロナウイルス(COVID-19)感染症拡大防止のため、
当面の間、上演及びファンクラブの有料会員向けサービスを休止いたします。
詳しくはHPをご確認く…",1
"#SiciliaOggiNotizie #SiciliaOggi #Notizie
COVID-19: Anticorpo monoclonale Lilly, un accordo con Governo USA, pubblicati i risultati sul The New England Journal of Medicine https://t.co/s4iBeigGhG",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
RT @TheLastWord: Teen who became caretaker to 4 siblings after mother died of Covid-19 urges responsibility https://t.co/5PKsJhJyK2 https:/…,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"Moscow Times: ""varias regiones de Rusia tienen escases de médicos para la atención de COVID-19. Por otro lado, la vacuna rusa en la última semana mostró problemas tal que se aplazó la posibilidad de producción masiva"". 
nos quieren vender gato por liebre?
https://t.co/PWtDSFgHiD",1
"RT @LillieeWalshh: COVID-19 Update.
Please Read ❤
If anyone is struggling and needs someone to talk to, I am only a message away.
Please do…",1
"RT @commondreams: ""Trump lives in the America of choice and privilege. He is cavalier with his Covid-19 diagnosis and in exposing others be…",1
"RT @BernieSanders: Lies, lies and more lies. More COVID-19 cases reported yesterday than ever, and Trump says we are ""rounding the corner.""…",1
"RT @RTultimahora: ÚLTIMA HORA
El covid-19 se ha cobrado ya tantas muertes entre sanitarios como la Primera Guerra Mundial
 https://t.co/xAQ…",1
"@MichiganDOT Cash payments are not accepted from eastbound @MDOT_BWB #BlueWaterBridge customers during the #COVID-19 #coronavirus pandemic.
Thank you for your cooperation  
 #MDOT",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @cafreeland: Today, I had a COVID-19 test after I received a notification from the COVID Alert app. I am isolating at home while I wait…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @LinaVanessaM1: ¿Saben qué es triste? ver morir pacientes, incluso jóvenes, por cuadros clínicos ajenos al COVID-19 por falta de UCI, la…",1
"“A Green Bay [Wisconsin] doctor carries a list of patients he's lost to COVID-19. He wants to know when people will finally take it seriously.”
https://t.co/2y08IFrvXk",1
"RT @CEPASV: El virus aún circula por todas partes.
Prevengamos juntos el contagio del COVID-19 siguiendo las medidas de bioseguridad implem…",1
Internações por covid-19 atingem níveis recordes em 14 países europeus @UOLNoticias @UOL https://t.co/hsJuX3wokG,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @cafreeland: Today, I had a COVID-19 test after I received a notification from the COVID Alert app. I am isolating at home while I wait…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"“A Green Bay [Wisconsin] doctor carries a list of patients he's lost to COVID-19. He wants to know when people will finally take it seriously.”
https://t.co/2y08IFrvXk",1
"RT @CEPASV: El virus aún circula por todas partes.
Prevengamos juntos el contagio del COVID-19 siguiendo las medidas de bioseguridad implem…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
@realDonaldTrump Fox News correspondent: Trump says we’re rounding the corner on COVID-19 “but almost every single data point indicates that the US right now is not rounding the turn.” https://t.co/XH4GjDEEAO,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @CNNEE: Taiwán acaba de cumplir 200 días sin un caso de covid-19 transmitido localmente. Así es como lo hizo

https://t.co/6hXa8Mj6B6",1
"RT @AnguloInforma: #Durango con más contagios y muertes por #Covid-19, hoy nuevamente elevado el número

https://t.co/zNpfUQp7hF… https://t…",1
"RT @ABC: What can voters do to minimize their risk of getting COVID-19 at the polls?
—Be prepared to come early and to wait outside as long…",1
"RT @CBCNews: When an Edmonton woman was asked how she felt at 109, she said she felt ""the same as nine."" She recovered from COVID-19 three…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @AnguloInforma: #Durango con más contagios y muertes por #Covid-19, hoy nuevamente elevado el número

https://t.co/zNpfUQp7hF… https://t…",1
"RT @ABC: What can voters do to minimize their risk of getting COVID-19 at the polls?
—Be prepared to come early and to wait outside as long…",1
"RT @CBCNews: When an Edmonton woman was asked how she felt at 109, she said she felt ""the same as nine."" She recovered from COVID-19 three…",1
"RT @jljcolorado: CNN: Household spread of Covid-19 is common and quick, a new CDC study finds.

Infection was quick: Over half of the peopl…",1
"RT @jrwagbs: &amp; we have come to the 11th month of 2020, with all that has happened from COVID-19 to the instability of our country. We are s…",1
RT @ThaiPBSSciTech: บริษัทสตาร์ทอัพในประเทศสิงคโปร์พัฒนาชุดทดสอบหาผู้ติดเชื้อ COVID-19 ด้วยการเป่าลมทราบผลภายใน 1 นาที ผลการทดสอบมีความแม่น…,1
RT @kerberos007: UK Prime Minister Boris Johnson announces a month-long lockdown for England after weeks of sharply rising Covid-19 cases…,1
"RT @MSNBC: “This isn’t a sporting event—this is life or death,” fmr Pres. Obama says about Pres. Trump’s response to the Covid-19 pandemic…",1
"RT @karapurcek_ak: Covid-19 Testi Pozitif Çıkan İçişleri Bakanımız Sn. @suleymansoylu ‘ya ve  Ailesine Acil Şifalar Diliyoruz. 

Milletin D…",1
"RT @jljcolorado: CNN: Household spread of Covid-19 is common and quick, a new CDC study finds.

Infection was quick: Over half of the peopl…",1
"RT @jrwagbs: &amp; we have come to the 11th month of 2020, with all that has happened from COVID-19 to the instability of our country. We are s…",1
RT @ThaiPBSSciTech: บริษัทสตาร์ทอัพในประเทศสิงคโปร์พัฒนาชุดทดสอบหาผู้ติดเชื้อ COVID-19 ด้วยการเป่าลมทราบผลภายใน 1 นาที ผลการทดสอบมีความแม่น…,1
RT @kerberos007: UK Prime Minister Boris Johnson announces a month-long lockdown for England after weeks of sharply rising Covid-19 cases…,1
"RT @MSNBC: “This isn’t a sporting event—this is life or death,” fmr Pres. Obama says about Pres. Trump’s response to the Covid-19 pandemic…",1
"RT @karapurcek_ak: Covid-19 Testi Pozitif Çıkan İçişleri Bakanımız Sn. @suleymansoylu ‘ya ve  Ailesine Acil Şifalar Diliyoruz. 

Milletin D…",1
"RT @lemondefr: Le procès des attentats de janvier 2015 suspendu, le principal accusé testé positif au Covid-19 https://t.co/F80uU5gz6P",1
"RT @LukoyeAtwoli: For anyone singing the ‘herd immunity’ song on COVID-19, pause a little. The science is still evolving. But no infectious…",1
"RT @a_leesha1: Gyms which have no rates of transmission: forced to close  

Universities which have had multiple covid-19 outbreaks: forced…",1
RT @cnnbrk: UK Prime Minister Boris Johnson announces a month-long lockdown for England after weeks of sharply rising Covid-19 cases https:…,1
"As the United States reaches 100,000 cases of COVID-19 a day, remember: This is Trump’s plan https://t.co/98zFVVPPdz via @dailysoundnfury He will have his
judges give him the election while 100,000 new Ciovid cases hit us today. Frump will lie steal the election so more
will die",1
"RT @JoeBiden: Every single American deserves access to regular, reliable, and free COVID-19 testing. Period.",1
"RT @dr_koko28: Covid-19 bersiap memasuki tahun keduanya. 

Teman-teman harap perkuat pertahanan di seluruh tingkatan fasilitas kesehatan.…",1
"RT @karapurcek_ak: Covid-19 Testi Pozitif Çıkan İçişleri Bakanımız Sn. @suleymansoylu ‘ya ve  Ailesine Acil Şifalar Diliyoruz. 

Milletin D…",1
"RT @BernieSanders: Lies, lies and more lies. More COVID-19 cases reported yesterday than ever, and Trump says we are ""rounding the corner.""…",1
"RT @lemondefr: Le procès des attentats de janvier 2015 suspendu, le principal accusé testé positif au Covid-19 https://t.co/F80uU5gz6P",1
"Ready for Something New - In this present uncertain world of Covid-19, this book is a true inspiration of overcoming obstacles and surviving. @catspigdavid https://t.co/SrjJ8EfSbZ https://t.co/TPGrWZR7nv",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @a_leesha1: Gyms which have no rates of transmission: forced to close  

Universities which have had multiple covid-19 outbreaks: forced…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
RT @cnnbrk: UK Prime Minister Boris Johnson announces a month-long lockdown for England after weeks of sharply rising Covid-19 cases https:…,1
"As the United States reaches 100,000 cases of COVID-19 a day, remember: This is Trump’s plan https://t.co/98zFVVPPdz via @dailysoundnfury He will have his
judges give him the election while 100,000 new Ciovid cases hit us today. Frump will lie steal the election so more
will die",1
"RT @JoeBiden: Every single American deserves access to regular, reliable, and free COVID-19 testing. Period.",1
"RT @dr_koko28: Covid-19 bersiap memasuki tahun keduanya. 

Teman-teman harap perkuat pertahanan di seluruh tingkatan fasilitas kesehatan.…",1
"RT @karapurcek_ak: Covid-19 Testi Pozitif Çıkan İçişleri Bakanımız Sn. @suleymansoylu ‘ya ve  Ailesine Acil Şifalar Diliyoruz. 

Milletin D…",1
"RT @BernieSanders: Lies, lies and more lies. More COVID-19 cases reported yesterday than ever, and Trump says we are ""rounding the corner.""…",1
"RT @lemondefr: Le procès des attentats de janvier 2015 suspendu, le principal accusé testé positif au Covid-19 https://t.co/F80uU5gz6P",1
"RT @Simona_Halep: Hi everyone, I wanted to let you know that I tested positive for COVID-19. I am self-isolating at home and am recovering…",1
"@polly0806 @rtofthepossible @kercrystal789 @JaneSymons1 @RealJamesWoods Same way he ignores the health issues of his fans when it comes to Covid-19 ""...Trump said, mentioning that he had just been in Wisconsin and Michigan, where it had also been cold. ""I said I won't put on a hat, because I'm gonna show you how tough we are.""
https://t.co/kbmX5je9fH",1
"RT @CBCNews: Without reducing the rates of contact, Canada could see COVID-19 case counts rise to 8,000 per day come early December. https:…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"18 Trump rallies have led to 30,000 COVID-19 cases: Stanford University study https://t.co/YiM68yiuQE",1
RT @revistaoeste: Covid-19: Reino Unido anuncia ‘lockdown’ parcial até dezembro. As novas regras permitem que os britânicos continuem a se…,1
"RT @SoyYoLetizia: Por cada víctima del COVID-19 ; por todos aquellos a quienes por la pandemia no pudimos despedir y honrar , y por cada un…",1
RT @Reuters: 'Stay at home': British Prime Minister Boris Johnson locks down England as UK COVID-19 cases pass 1 million https://t.co/BwrbI…,1
"RT @thinktank197: NOVEMBER-KARTE mit Covid-19 Infektionen an Bildungseinrichtungen. Neue Legende, bitte oben links die Box anklicken für Er…",1
"RT @lemondefr: Le procès des attentats de janvier 2015 suspendu, le principal accusé testé positif au Covid-19 https://t.co/F80uU5gz6P",1
"RT @Simona_Halep: Hi everyone, I wanted to let you know that I tested positive for COVID-19. I am self-isolating at home and am recovering…",1
"RT @CBCNews: Without reducing the rates of contact, Canada could see COVID-19 case counts rise to 8,000 per day come early December. https:…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"18 Trump rallies have led to 30,000 COVID-19 cases: Stanford University study https://t.co/YiM68yiuQE",1
RT @revistaoeste: Covid-19: Reino Unido anuncia ‘lockdown’ parcial até dezembro. As novas regras permitem que os britânicos continuem a se…,1
"RT @SoyYoLetizia: Por cada víctima del COVID-19 ; por todos aquellos a quienes por la pandemia no pudimos despedir y honrar , y por cada un…",1
RT @Reuters: 'Stay at home': British Prime Minister Boris Johnson locks down England as UK COVID-19 cases pass 1 million https://t.co/BwrbI…,1
New York’s LaGuardia Airport Is Now Offering Free COVID-19 Testing https://t.co/I9PYdPoYVO,1
New York’s LaGuardia Airport Is Now Offering Free COVID-19 Testing https://t.co/66ZKJRWXIS,1
"RT @wolfblitzer: It's getting worse. The Johns Hopkins University reports 99,321 Americans were diagnosed yesterday with Covid-19. This is…",1
RT @YolandaRuizCe: Coronavirus: Boris Johnson ordena el confinamiento en Inglaterra hasta diciembre como medida contra el covid-19 - BBC Ne…,1
"RT @reveal: In collaboration with @WisconsinWatch, @IowaWatch, @SideEffectsNews and @INN, we analyze rural hospital funding as COVID-19 sur…",1
"RT @RepasoENARMmx: Medidas de prevención COVID-19 para el ENARM 2020 ⚠️(CIFRHS).

- Obligatorio mascarilla N95 o triple capa y careta. 

-…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
RT @doctormacias: La gente de edad avanzada que vive con jóvenes tiene mayor probabilidad de morir por Covid-19. Al menos es así en Estocol…,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @washingtonpost: ""A whole lot of hurt"": Fauci warns of covid-19 surge, offers blunt assessment of Trump’s response https://t.co/cNRQtnm1…",1
@rckins1 Petition: Exempt golf courses from the list of venues required to close due to Covid-19 https://t.co/8dNx4Lj9Wh,1
"‘Numbers going through the roof’ with record-breaking 7,899 new COVID-19 cases in Illinois  https://t.co/HUUGjYbKl2 via @SunTimes",1
"RT @JoyceMeyer: Since COVID-19, you’ve been as faithful and generous as ever, providing food and supplies to thousands of families all over…",1
New York’s LaGuardia Airport Is Now Offering Free COVID-19 Testing https://t.co/66ZKJRWXIS,1
"RT @wolfblitzer: It's getting worse. The Johns Hopkins University reports 99,321 Americans were diagnosed yesterday with Covid-19. This is…",1
RT @YolandaRuizCe: Coronavirus: Boris Johnson ordena el confinamiento en Inglaterra hasta diciembre como medida contra el covid-19 - BBC Ne…,1
"RT @reveal: In collaboration with @WisconsinWatch, @IowaWatch, @SideEffectsNews and @INN, we analyze rural hospital funding as COVID-19 sur…",1
@nicolergalloway @GovParsonMO My uncle just passed away today in Springfield Missouri from COVID-19. I voted for you and I’m praying that you will be our next governor and take this pandemic seriously. We are devastated and can’t believe our state does not have a mask mandate.,1
"RT @RepasoENARMmx: Medidas de prevención COVID-19 para el ENARM 2020 ⚠️(CIFRHS).

- Obligatorio mascarilla N95 o triple capa y careta. 

-…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @washingtonpost: ""A whole lot of hurt"": Fauci warns of covid-19 surge, offers blunt assessment of Trump’s response https://t.co/cNRQtnm1…",1
@rckins1 Petition: Exempt golf courses from the list of venues required to close due to Covid-19 https://t.co/8dNx4Lj9Wh,1
"‘Numbers going through the roof’ with record-breaking 7,899 new COVID-19 cases in Illinois  https://t.co/HUUGjYbKl2 via @SunTimes",1
"RT @JoyceMeyer: Since COVID-19, you’ve been as faithful and generous as ever, providing food and supplies to thousands of families all over…",1
"RT @axios: Eighteen Trump campaign rallies ""ultimately resulted"" in more than 30,000 incremental confirmed COVID-19 cases and ""likely led t…",1
"#Piura: Máncora pidió construcción de centro de salud para evitar el COVID-19
https://t.co/R5bsSuYgQ5",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @BuzosNoticias: En pleno repunte de casos y decesos por Covid-19, el presidente @lopezobrador_ sigue negandose a usar cubrebocas. Los re…",1
"Toma en cuenta las medidas preventivas contra el COVID-19.
#PorUnaCulturaDePrevención https://t.co/IaJNymy1dR",1
RT @FigginsM: Petition: Exempt golf courses from the list of venues required to close due to Covid-19 https://t.co/Z09ggm9IeI,1
"RT @reveal: In collaboration with @WisconsinWatch, @IowaWatch, @SideEffectsNews and @INN, we analyze rural hospital funding as COVID-19 sur…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @JoeBiden: President Trump still has no plan to address COVID-19.

He quit on you, on your family, on America. He just wants us to grow…",1
"RT @axios: Eighteen Trump campaign rallies ""ultimately resulted"" in more than 30,000 incremental confirmed COVID-19 cases and ""likely led t…",1
"RT @BernieSanders: Lies, lies and more lies. More COVID-19 cases reported yesterday than ever, and Trump says we are ""rounding the corner.""…",1
"Diagnosticado com covid-19, ministro da Saúde segue internado em Brasília https://t.co/NlnxvmIGtY",1
"#Piura: Máncora pidió construcción de centro de salud para evitar el COVID-19
https://t.co/R5bsSuYgQ5",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @BuzosNoticias: En pleno repunte de casos y decesos por Covid-19, el presidente @lopezobrador_ sigue negandose a usar cubrebocas. Los re…",1
"RT @reveal: In collaboration with @WisconsinWatch, @IowaWatch, @SideEffectsNews and @INN, we analyze rural hospital funding as COVID-19 sur…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @BryceLohman: #uncommitted
COVID-So LHP @LLC_Baseball 
6’1” 190
FB: 78-81 T83
CB: 67-68
SL: 68-70

3.78 GPA…",1
"RT @BernieSanders: Lies, lies and more lies. More COVID-19 cases reported yesterday than ever, and Trump says we are ""rounding the corner.""…",1
"RT @RTultimahora: ÚLTIMA HORA
El covid-19 se ha cobrado ya tantas muertes entre sanitarios como la Primera Guerra Mundial
 https://t.co/xAQ…",1
"Diagnosticado com covid-19, ministro da Saúde segue internado em Brasília https://t.co/NlnxvmIGtY",1
"RT @NoseFuc: @realDonaldTrump Trump rallies linked to thousands of COVID-19 cases, study finds
Stanford University report says more than 30…",1
This Halloween may not be typical but we can still enjoy celebrating❗👻🎃 Be spooky and safe by getting creative and helping to slow down the spread of COVID-19‼️🤘🎃👻❤💛👏 https://t.co/aLGZU8upLA,1
A pandemic digital silver lining: Companies digitized many activities 20 to 25 times faster during COVID-19 https://t.co/qr1Z1grIY5 via @McKinsey,1
"@SantosIglesia Por favor, recen mucho x todos los enfermos. Por la sanación de nuestros hermanos con Covid-19 y la protección de los más desvalidos. Felicidades!",1
"RT @Colombialvarado: TE ODIO COVID-19.

Qué partido hermoso nos estamos perdiendo en El Campín.",1
В Украине рекордное количество заболевших Covid-19 за сутки - https://t.co/Rx16oWzeDV #финансы #Украина #бизнес https://t.co/HlBNkMCNIF,1
RT @itsJeffTiedrich: congratulations to United States President Stupid J. Moron for bringing 15 cases of covid-19 all the way down to NINE…,1
"@realDonaldTrump The economy and jobs are tied to getting control of COVID-19. 

Trump has no plan. 

As the 7-day average of COVID cases explodes, Dr. Fauci sounds the alarm: “This is gonna get worse … We can’t just let this happen … This is an untenable situation.” https://t.co/CuADe0fwKn",1
This Halloween may not be typical but we can still enjoy celebrating❗👻🎃 Be spooky and safe by getting creative and helping to slow down the spread of COVID-19‼️🤘🎃👻❤💛👏 https://t.co/aLGZU8upLA,1
A pandemic digital silver lining: Companies digitized many activities 20 to 25 times faster during COVID-19 https://t.co/qr1Z1grIY5 via @McKinsey,1
RT @France24_fr: Covid-19 : sur la piste de la folle propagation d’une souche espagnole du virus https://t.co/9KMAktjCn0 https://t.co/fLRHD…,1
"@SantosIglesia Por favor, recen mucho x todos los enfermos. Por la sanación de nuestros hermanos con Covid-19 y la protección de los más desvalidos. Felicidades!",1
"RT @Colombialvarado: TE ODIO COVID-19.

Qué partido hermoso nos estamos perdiendo en El Campín.",1
В Украине рекордное количество заболевших Covid-19 за сутки - https://t.co/Rx16oWzeDV #финансы #Украина #бизнес https://t.co/HlBNkMCNIF,1
RT @itsJeffTiedrich: congratulations to United States President Stupid J. Moron for bringing 15 cases of covid-19 all the way down to NINE…,1
"@realDonaldTrump The economy and jobs are tied to getting control of COVID-19. 

Trump has no plan. 

As the 7-day average of COVID cases explodes, Dr. Fauci sounds the alarm: “This is gonna get worse … We can’t just let this happen … This is an untenable situation.” https://t.co/CuADe0fwKn",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
RT @FA: We acknowledge the government’s announcement today regarding COVID-19 restrictions and are awaiting further information before we c…,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @aprendiz_juanj: Fallece un profesor con positivo por COVID-19 y en cuarentena.
Necesitamos y exigimos saber. Mientras tanto seguimos #E…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
RT @FA: We acknowledge the government’s announcement today regarding COVID-19 restrictions and are awaiting further information before we c…,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
RT @abcnews: Victorians told to 'vote with their feet' on venues without COVID-safe precautions https://t.co/BkQjh8jaSA,1
RT @Reuters: UK COVID-19 measures: Johnson locks down England https://t.co/SojAXIvcPF https://t.co/pOlt56NSwS,1
"@SmilingClare However, I AM glad that lockdown happened. That our state government made that decision and did it fairly early. And that we stayed the course. I am grateful that once again today we have no new cases and no deaths associated with COVID-19.",1
"RT @PHIdotorg: Women of color continue to disproportionately bear the brunt of the economic devastation caused by the COVID-19 pandemic, re…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @BernieSanders: Lies, lies and more lies. More COVID-19 cases reported yesterday than ever, and Trump says we are ""rounding the corner.""…",1
RT @ActualidadRT: Ninguno de los primeros voluntarios que probaron la vacuna Sputnik V contrajo covid-19 https://t.co/cEtUdlC7DQ,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @MSNBC: BREAKING: As coronavirus surges across the country, the US sets another single-day Covid-19 cases record this week with more tha…",1
Walgreens Sees Rebound Despite $520 Million Covid-19 Hit https://t.co/DALXJ0eSjO #Latest #Trending https://t.co/CFqkZHwe1z,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @StephenCowan: Gov playing their only remaining card, having failed to act earlier when COVID-19 began to once again grow exponentially.…",1
RT @abcnews: Victorians told to 'vote with their feet' on venues without COVID-safe precautions https://t.co/BkQjh8jaSA,1
RT @Reuters: UK COVID-19 measures: Johnson locks down England https://t.co/SojAXIvcPF https://t.co/pOlt56NSwS,1
"@SmilingClare However, I AM glad that lockdown happened. That our state government made that decision and did it fairly early. And that we stayed the course. I am grateful that once again today we have no new cases and no deaths associated with COVID-19.",1
"RT @PHIdotorg: Women of color continue to disproportionately bear the brunt of the economic devastation caused by the COVID-19 pandemic, re…",1
"RT @BernieSanders: Lies, lies and more lies. More COVID-19 cases reported yesterday than ever, and Trump says we are ""rounding the corner.""…",1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"7か月ぶりのナショナルシアター、Covid-19禍での再始動一作目「Death of England: Delroy」を観てきましたという話。
Brexit、ジョンソン首相、BLM、Windrush、キャパニック、ウサイン・ボルト…笑いと哀しみと怒り渦巻く、Delroyの運命の日とそれまで、それから。
https://t.co/ObPUlOjDey",1
"RT @MSNBC: BREAKING: As coronavirus surges across the country, the US sets another single-day Covid-19 cases record this week with more tha…",1
Walgreens Sees Rebound Despite $520 Million Covid-19 Hit https://t.co/DALXJ0eSjO #Latest #Trending https://t.co/CFqkZHwe1z,1
"RT @funder: BREAKING: Stanford study estimates Trump rallies resulted in over 30,000 COVID-19 cases and “more than 700 deaths.” No words. V…",1
"RT @IvankaTrump: U.S. Black-owned businesses have rebounded to their pre COVID-19 level. 
 https://t.co/q8SyLNHrWw",1
"RT @alandrummond2: PM, health officials warn Canadians against believing COVID-19 'internment camps' disinformation | CBC News https://t.co…",1
"RT @EuniceRendon: Hay que leer a ⁦@ivonne_olez⁩ Los huérfanos del covid-19, un tema pendiente.. sobre la pérdida, los que se fueron y los q…",1
RT @flaviocostaf: O número de enfermeiras mortas por Covid-19 é agora tão alto quanto o número de enfermeiras que morreram durante a Primei…,1
"RT @CNNEE: Taiwán acaba de cumplir 200 días sin un caso de covid-19 transmitido localmente. Así es como lo hizo

https://t.co/6hXa8Mj6B6",1
RT @BBCWorld: Covid-19: Austria and Portugal announce restrictions https://t.co/syNTtHKA1q,1
"RT @alandrummond2: PM, health officials warn Canadians against believing COVID-19 'internment camps' disinformation | CBC News https://t.co…",1
"RT @axios: Eighteen Trump campaign rallies ""ultimately resulted"" in more than 30,000 incremental confirmed COVID-19 cases and ""likely led t…",1
Is anyone Covid-testing as a treat? #COVID19 #VoteHimOutandLockHimUp #BidenHarrisToSaveAmerica,1
"@realDonaldTrump DEATH VALLEY RALLY...
Stanford study estimates 18 Trump rallies resulted in over 30,000 COVID-19 cases. #TrumpCollapse #TrumpIsLosing #TrumpIsANationalDisgrace #BidenHarrisToSaveAmerica",1
Petition: Hold a public inquiry into Government contracts granted during Covid-19 https://t.co/y3COJGufCL,1
Community Health Insurance Subscription Hits 81.1% Amidst Covid-19 https://t.co/rXTTgCrMjI,1
"RT @GovLarryHogan: As of this morning, 4,000 Marylanders have lost their lives to COVID-19. My full statement: https://t.co/cWiC8dhPGQ",1
